passenger_id,name,passenger_type,loyalty_level
P054844,Passenger_54844,NORMAL,1
P054845,Passenger_54845,VIP,4
P054846,Passenger_54846,VIP,4
P054847,Passenger_54847,NORMAL,2
P054848,Passenger_54848,VIP,3
P054849,Passenger_54849,NORMAL,2
P054850,Passenger_54850,VIP,2
P054851,Passenger_54851,VIP,1
P054852,Passenger_54852,UNACCOMPANIED_MINOR,2
P054853,Passenger_54853,LOYALTY,3
P054854,Passenger_54854,VIP,1
P054855,Passenger_54855,VIP,2
P054856,Passenger_54856,NORMAL,1
P054857,Passenger_54857,UNACCOMPANIED_MINOR,4
P054858,Passenger_54858,UNACCOMPANIED_MINOR,3
P054859,Passenger_54859,NORMAL,0
P054860,Passenger_54860,NORMAL,0
P054861,Passenger_54861,NORMAL,0
P054862,Passenger_54862,VIP,4
P054863,Passenger_54863,NORMAL,2
P054864,Passenger_54864,LOYALTY,4
P054865,Passenger_54865,NORMAL,0
P054866,Passenger_54866,VIP,2
P054867,Passenger_54867,LOYALTY,4
P054868,Passenger_54868,VIP,2
P054869,Passenger_54869,LOYALTY,0
P054870,Passenger_54870,LOYALTY,3
P054871,Passenger_54871,LOYALTY,0
P054872,Passenger_54872,VIP,0
P054873,Passenger_54873,LOYALTY,1
P054874,Passenger_54874,UNACCOMPANIED_MINOR,2
P054875,Passenger_54875,UNACCOMPANIED_MINOR,1
P054876,Passenger_54876,VIP,4
P054877,Passenger_54877,UNACCOMPANIED_MINOR,4
P054878,Passenger_54878,LOYALTY,0
P054879,Passenger_54879,NORMAL,1
P054880,Passenger_54880,NORMAL,1
P054881,Passenger_54881,LOYALTY,3
P054882,Passenger_54882,UNACCOMPANIED_MINOR,3
P054883,Passenger_54883,LOYALTY,0
P054884,Passenger_54884,NORMAL,4
P054885,Passenger_54885,NORMAL,3
P054886,Passenger_54886,VIP,1
P054887,Passenger_54887,NORMAL,1
P054888,Passenger_54888,VIP,0
P054889,Passenger_54889,UNACCOMPANIED_MINOR,2
P054890,Passenger_54890,LOYALTY,2
P054891,Passenger_54891,VIP,4
P054892,Passenger_54892,LOYALTY,0
P054893,Passenger_54893,VIP,3
P054894,Passenger_54894,UNACCOMPANIED_MINOR,4
P054895,Passenger_54895,UNACCOMPANIED_MINOR,3
P054896,Passenger_54896,VIP,0
P054897,Passenger_54897,VIP,4
P054898,Passenger_54898,UNACCOMPANIED_MINOR,4
P054899,Passenger_54899,LOYALTY,3
P054900,Passenger_54900,UNACCOMPANIED_MINOR,2
P054901,Passenger_54901,LOYALTY,2
P054902,Passenger_54902,VIP,3
P054903,Passenger_54903,LOYALTY,1
P054904,Passenger_54904,VIP,1
P054905,Passenger_54905,LOYALTY,4
P054906,Passenger_54906,VIP,3
P054907,Passenger_54907,NORMAL,2
P054908,Passenger_54908,NORMAL,0
P054909,Passenger_54909,UNACCOMPANIED_MINOR,1
P054910,Passenger_54910,UNACCOMPANIED_MINOR,0
P054911,Passenger_54911,VIP,2
P054912,Passenger_54912,LOYALTY,3
P054913,Passenger_54913,VIP,1
P054914,Passenger_54914,NORMAL,4
P054915,Passenger_54915,NORMAL,0
P054916,Passenger_54916,VIP,1
P054917,Passenger_54917,NORMAL,2
P054918,Passenger_54918,UNACCOMPANIED_MINOR,1
P054919,Passenger_54919,VIP,1
P054920,Passenger_54920,UNACCOMPANIED_MINOR,3
P054921,Passenger_54921,UNACCOMPANIED_MINOR,3
P054922,Passenger_54922,UNACCOMPANIED_MINOR,4
P054923,Passenger_54923,NORMAL,3
P054924,Passenger_54924,LOYALTY,2
P054925,Passenger_54925,LOYALTY,4
P054926,Passenger_54926,LOYALTY,0
P054927,Passenger_54927,UNACCOMPANIED_MINOR,4
P054928,Passenger_54928,VIP,3
P054929,Passenger_54929,UNACCOMPANIED_MINOR,4
P054930,Passenger_54930,UNACCOMPANIED_MINOR,4
P054931,Passenger_54931,VIP,1
P054932,Passenger_54932,LOYALTY,1
P054933,Passenger_54933,LOYALTY,1
P054934,Passenger_54934,LOYALTY,4
P054935,Passenger_54935,UNACCOMPANIED_MINOR,3
P054936,Passenger_54936,UNACCOMPANIED_MINOR,2
P054937,Passenger_54937,NORMAL,2
P054938,Passenger_54938,LOYALTY,0
P054939,Passenger_54939,UNACCOMPANIED_MINOR,2
P054940,Passenger_54940,NORMAL,3
P054941,Passenger_54941,UNACCOMPANIED_MINOR,2
P054942,Passenger_54942,UNACCOMPANIED_MINOR,4
P054943,Passenger_54943,LOYALTY,4
P054944,Passenger_54944,VIP,1
P054945,Passenger_54945,UNACCOMPANIED_MINOR,0
P054946,Passenger_54946,UNACCOMPANIED_MINOR,2
P054947,Passenger_54947,UNACCOMPANIED_MINOR,4
P054948,Passenger_54948,LOYALTY,2
P054949,Passenger_54949,UNACCOMPANIED_MINOR,1
P054950,Passenger_54950,NORMAL,0
P054951,Passenger_54951,LOYALTY,1
P054952,Passenger_54952,NORMAL,2
P054953,Passenger_54953,LOYALTY,2
P054954,Passenger_54954,UNACCOMPANIED_MINOR,1
P054955,Passenger_54955,UNACCOMPANIED_MINOR,3
P054956,Passenger_54956,NORMAL,1
P054957,Passenger_54957,NORMAL,4
P054958,Passenger_54958,LOYALTY,3
P054959,Passenger_54959,LOYALTY,3
P054960,Passenger_54960,VIP,2
P054961,Passenger_54961,VIP,1
P054962,Passenger_54962,VIP,1
P054963,Passenger_54963,UNACCOMPANIED_MINOR,4
P054964,Passenger_54964,NORMAL,2
P054965,Passenger_54965,NORMAL,4
P054966,Passenger_54966,VIP,3
P054967,Passenger_54967,VIP,2
P054968,Passenger_54968,LOYALTY,2
P054969,Passenger_54969,VIP,2
P054970,Passenger_54970,NORMAL,1
P054971,Passenger_54971,LOYALTY,2
P054972,Passenger_54972,VIP,4
P054973,Passenger_54973,UNACCOMPANIED_MINOR,4
P054974,Passenger_54974,VIP,4
P054975,Passenger_54975,UNACCOMPANIED_MINOR,3
P054976,Passenger_54976,VIP,3
P054977,Passenger_54977,LOYALTY,3
P054978,Passenger_54978,UNACCOMPANIED_MINOR,1
P054979,Passenger_54979,UNACCOMPANIED_MINOR,2
P054980,Passenger_54980,LOYALTY,1
P054981,Passenger_54981,UNACCOMPANIED_MINOR,3
P054982,Passenger_54982,LOYALTY,1
P054983,Passenger_54983,VIP,2
P054984,Passenger_54984,LOYALTY,4
P054985,Passenger_54985,LOYALTY,4
P054986,Passenger_54986,LOYALTY,3
P054987,Passenger_54987,LOYALTY,1
P054988,Passenger_54988,NORMAL,4
P054989,Passenger_54989,UNACCOMPANIED_MINOR,1
P054990,Passenger_54990,VIP,4
P054991,Passenger_54991,LOYALTY,1
P054992,Passenger_54992,NORMAL,4
P054993,Passenger_54993,NORMAL,1
P054994,Passenger_54994,VIP,0
P054995,Passenger_54995,UNACCOMPANIED_MINOR,2
P054996,Passenger_54996,VIP,1
P054997,Passenger_54997,LOYALTY,1
P054998,Passenger_54998,UNACCOMPANIED_MINOR,3
P054999,Passenger_54999,UNACCOMPANIED_MINOR,1
P055000,Passenger_55000,VIP,1
P055001,Passenger_55001,VIP,3
P055002,Passenger_55002,UNACCOMPANIED_MINOR,0
P055003,Passenger_55003,VIP,1
P055004,Passenger_55004,UNACCOMPANIED_MINOR,3
P055005,Passenger_55005,VIP,2
P055006,Passenger_55006,UNACCOMPANIED_MINOR,4
P055007,Passenger_55007,LOYALTY,2
P055008,Passenger_55008,NORMAL,0
P055009,Passenger_55009,VIP,2
P055010,Passenger_55010,UNACCOMPANIED_MINOR,4
P055011,Passenger_55011,NORMAL,0
P055012,Passenger_55012,NORMAL,2
P055013,Passenger_55013,NORMAL,2
P055014,Passenger_55014,VIP,1
P055015,Passenger_55015,VIP,0
P055016,Passenger_55016,LOYALTY,2
P055017,Passenger_55017,VIP,4
P055018,Passenger_55018,VIP,2
P055019,Passenger_55019,VIP,1
P055020,Passenger_55020,NORMAL,4
P055021,Passenger_55021,LOYALTY,3
P055022,Passenger_55022,NORMAL,1
P055023,Passenger_55023,LOYALTY,2
P055024,Passenger_55024,VIP,1
P055025,Passenger_55025,UNACCOMPANIED_MINOR,1
P055026,Passenger_55026,VIP,4
P055027,Passenger_55027,NORMAL,0
P055028,Passenger_55028,NORMAL,3
P055029,Passenger_55029,NORMAL,3
P055030,Passenger_55030,LOYALTY,0
P055031,Passenger_55031,NORMAL,1
P055032,Passenger_55032,UNACCOMPANIED_MINOR,3
P055033,Passenger_55033,UNACCOMPANIED_MINOR,4
P055034,Passenger_55034,VIP,2
P055035,Passenger_55035,LOYALTY,4
P055036,Passenger_55036,LOYALTY,4
P055037,Passenger_55037,VIP,2
P055038,Passenger_55038,NORMAL,2
P055039,Passenger_55039,NORMAL,4
P055040,Passenger_55040,VIP,3
P055041,Passenger_55041,VIP,3
P055042,Passenger_55042,VIP,4
P055043,Passenger_55043,VIP,2
P055044,Passenger_55044,LOYALTY,4
P055045,Passenger_55045,LOYALTY,1
P055046,Passenger_55046,NORMAL,1
P055047,Passenger_55047,LOYALTY,1
P055048,Passenger_55048,LOYALTY,1
P055049,Passenger_55049,LOYALTY,2
P055050,Passenger_55050,VIP,1
P055051,Passenger_55051,LOYALTY,1
P055052,Passenger_55052,NORMAL,2
P055053,Passenger_55053,LOYALTY,0
P055054,Passenger_55054,VIP,3
P055055,Passenger_55055,LOYALTY,3
P055056,Passenger_55056,UNACCOMPANIED_MINOR,1
P055057,Passenger_55057,NORMAL,1
P055058,Passenger_55058,LOYALTY,1
P055059,Passenger_55059,NORMAL,0
P055060,Passenger_55060,VIP,4
P055061,Passenger_55061,NORMAL,0
P055062,Passenger_55062,UNACCOMPANIED_MINOR,2
P055063,Passenger_55063,UNACCOMPANIED_MINOR,3
P055064,Passenger_55064,NORMAL,1
P055065,Passenger_55065,VIP,3
P055066,Passenger_55066,NORMAL,0
P055067,Passenger_55067,LOYALTY,1
P055068,Passenger_55068,LOYALTY,3
P055069,Passenger_55069,NORMAL,4
P055070,Passenger_55070,LOYALTY,2
P055071,Passenger_55071,LOYALTY,1
P055072,Passenger_55072,VIP,1
P055073,Passenger_55073,NORMAL,4
P055074,Passenger_55074,LOYALTY,1
P055075,Passenger_55075,NORMAL,3
P055076,Passenger_55076,NORMAL,1
P055077,Passenger_55077,LOYALTY,1
P055078,Passenger_55078,VIP,4
P055079,Passenger_55079,VIP,1
P055080,Passenger_55080,UNACCOMPANIED_MINOR,1
P055081,Passenger_55081,NORMAL,1
P055082,Passenger_55082,UNACCOMPANIED_MINOR,4
P055083,Passenger_55083,VIP,4
P055084,Passenger_55084,LOYALTY,3
P055085,Passenger_55085,LOYALTY,4
P055086,Passenger_55086,VIP,4
P055087,Passenger_55087,VIP,1
P055088,Passenger_55088,NORMAL,3
P055089,Passenger_55089,UNACCOMPANIED_MINOR,1
P055090,Passenger_55090,UNACCOMPANIED_MINOR,3
P055091,Passenger_55091,VIP,2
P055092,Passenger_55092,NORMAL,1
P055093,Passenger_55093,LOYALTY,3
P055094,Passenger_55094,VIP,2
P055095,Passenger_55095,UNACCOMPANIED_MINOR,2
P055096,Passenger_55096,NORMAL,0
P055097,Passenger_55097,NORMAL,0
P055098,Passenger_55098,NORMAL,0
P055099,Passenger_55099,UNACCOMPANIED_MINOR,2
P055100,Passenger_55100,NORMAL,3
P055101,Passenger_55101,LOYALTY,3
P055102,Passenger_55102,UNACCOMPANIED_MINOR,4
P055103,Passenger_55103,VIP,1
P055104,Passenger_55104,NORMAL,2
P055105,Passenger_55105,UNACCOMPANIED_MINOR,4
P055106,Passenger_55106,VIP,2
P055107,Passenger_55107,VIP,0
P055108,Passenger_55108,LOYALTY,2
P055109,Passenger_55109,VIP,0
P055110,Passenger_55110,LOYALTY,0
P055111,Passenger_55111,UNACCOMPANIED_MINOR,3
P055112,Passenger_55112,LOYALTY,0
P055113,Passenger_55113,UNACCOMPANIED_MINOR,4
P055114,Passenger_55114,UNACCOMPANIED_MINOR,1
P055115,Passenger_55115,NORMAL,3
P055116,Passenger_55116,LOYALTY,3
P055117,Passenger_55117,UNACCOMPANIED_MINOR,3
P055118,Passenger_55118,NORMAL,1
P055119,Passenger_55119,LOYALTY,2
P055120,Passenger_55120,LOYALTY,3
P055121,Passenger_55121,VIP,0
P055122,Passenger_55122,NORMAL,2
P055123,Passenger_55123,VIP,3
P055124,Passenger_55124,UNACCOMPANIED_MINOR,3
P055125,Passenger_55125,LOYALTY,4
P055126,Passenger_55126,UNACCOMPANIED_MINOR,4
P055127,Passenger_55127,NORMAL,4
P055128,Passenger_55128,LOYALTY,3
P055129,Passenger_55129,UNACCOMPANIED_MINOR,3
P055130,Passenger_55130,LOYALTY,4
P055131,Passenger_55131,VIP,0
P055132,Passenger_55132,NORMAL,4
P055133,Passenger_55133,NORMAL,3
P055134,Passenger_55134,NORMAL,3
P055135,Passenger_55135,LOYALTY,1
P055136,Passenger_55136,UNACCOMPANIED_MINOR,0
P055137,Passenger_55137,UNACCOMPANIED_MINOR,2
P055138,Passenger_55138,NORMAL,0
P055139,Passenger_55139,LOYALTY,4
P055140,Passenger_55140,LOYALTY,4
P055141,Passenger_55141,LOYALTY,0
P055142,Passenger_55142,UNACCOMPANIED_MINOR,1
P055143,Passenger_55143,NORMAL,1
P055144,Passenger_55144,UNACCOMPANIED_MINOR,2
P055145,Passenger_55145,VIP,4
P055146,Passenger_55146,LOYALTY,3
P055147,Passenger_55147,VIP,2
P055148,Passenger_55148,NORMAL,0
P055149,Passenger_55149,NORMAL,1
P055150,Passenger_55150,UNACCOMPANIED_MINOR,2
P055151,Passenger_55151,NORMAL,3
P055152,Passenger_55152,NORMAL,1
P055153,Passenger_55153,UNACCOMPANIED_MINOR,3
P055154,Passenger_55154,UNACCOMPANIED_MINOR,3
P055155,Passenger_55155,UNACCOMPANIED_MINOR,1
P055156,Passenger_55156,UNACCOMPANIED_MINOR,3
P055157,Passenger_55157,NORMAL,2
P055158,Passenger_55158,VIP,1
P055159,Passenger_55159,UNACCOMPANIED_MINOR,1
P055160,Passenger_55160,NORMAL,1
P055161,Passenger_55161,NORMAL,4
P055162,Passenger_55162,NORMAL,4
P055163,Passenger_55163,NORMAL,1
P055164,Passenger_55164,NORMAL,2
P055165,Passenger_55165,UNACCOMPANIED_MINOR,3
P055166,Passenger_55166,UNACCOMPANIED_MINOR,2
P055167,Passenger_55167,LOYALTY,4
P055168,Passenger_55168,LOYALTY,3
P055169,Passenger_55169,UNACCOMPANIED_MINOR,4
P055170,Passenger_55170,UNACCOMPANIED_MINOR,3
P055171,Passenger_55171,UNACCOMPANIED_MINOR,1
P055172,Passenger_55172,VIP,1
P055173,Passenger_55173,UNACCOMPANIED_MINOR,1
P055174,Passenger_55174,NORMAL,3
P055175,Passenger_55175,VIP,0
P055176,Passenger_55176,VIP,1
P055177,Passenger_55177,NORMAL,2
P055178,Passenger_55178,NORMAL,1
P055179,Passenger_55179,LOYALTY,4
P055180,Passenger_55180,NORMAL,1
P055181,Passenger_55181,UNACCOMPANIED_MINOR,1
P055182,Passenger_55182,UNACCOMPANIED_MINOR,0
P055183,Passenger_55183,LOYALTY,0
P055184,Passenger_55184,VIP,4
P055185,Passenger_55185,VIP,2
P055186,Passenger_55186,LOYALTY,2
P055187,Passenger_55187,UNACCOMPANIED_MINOR,3
P055188,Passenger_55188,LOYALTY,0
P055189,Passenger_55189,UNACCOMPANIED_MINOR,4
P055190,Passenger_55190,UNACCOMPANIED_MINOR,1
P055191,Passenger_55191,NORMAL,2
P055192,Passenger_55192,LOYALTY,3
P055193,Passenger_55193,LOYALTY,3
P055194,Passenger_55194,UNACCOMPANIED_MINOR,1
P055195,Passenger_55195,UNACCOMPANIED_MINOR,3
P055196,Passenger_55196,NORMAL,0
P055197,Passenger_55197,UNACCOMPANIED_MINOR,4
P055198,Passenger_55198,UNACCOMPANIED_MINOR,0
P055199,Passenger_55199,VIP,4
P055200,Passenger_55200,LOYALTY,1
P055201,Passenger_55201,NORMAL,0
P055202,Passenger_55202,NORMAL,1
P055203,Passenger_55203,UNACCOMPANIED_MINOR,2
P055204,Passenger_55204,LOYALTY,3
P055205,Passenger_55205,VIP,4
P055206,Passenger_55206,NORMAL,3
P055207,Passenger_55207,UNACCOMPANIED_MINOR,1
P055208,Passenger_55208,LOYALTY,3
P055209,Passenger_55209,VIP,4
P055210,Passenger_55210,LOYALTY,1
P055211,Passenger_55211,NORMAL,4
P055212,Passenger_55212,UNACCOMPANIED_MINOR,2
P055213,Passenger_55213,UNACCOMPANIED_MINOR,4
P055214,Passenger_55214,NORMAL,3
P055215,Passenger_55215,NORMAL,0
P055216,Passenger_55216,LOYALTY,1
P055217,Passenger_55217,NORMAL,2
P055218,Passenger_55218,LOYALTY,0
P055219,Passenger_55219,UNACCOMPANIED_MINOR,0
P055220,Passenger_55220,VIP,0
P055221,Passenger_55221,UNACCOMPANIED_MINOR,1
P055222,Passenger_55222,UNACCOMPANIED_MINOR,1
P055223,Passenger_55223,VIP,0
P055224,Passenger_55224,VIP,4
P055225,Passenger_55225,VIP,4
P055226,Passenger_55226,UNACCOMPANIED_MINOR,0
P055227,Passenger_55227,NORMAL,4
P055228,Passenger_55228,UNACCOMPANIED_MINOR,0
P055229,Passenger_55229,NORMAL,1
P055230,Passenger_55230,LOYALTY,4
P055231,Passenger_55231,UNACCOMPANIED_MINOR,2
P055232,Passenger_55232,VIP,1
P055233,Passenger_55233,UNACCOMPANIED_MINOR,0
P055234,Passenger_55234,UNACCOMPANIED_MINOR,2
P055235,Passenger_55235,VIP,2
P055236,Passenger_55236,LOYALTY,1
P055237,Passenger_55237,LOYALTY,2
P055238,Passenger_55238,LOYALTY,4
P055239,Passenger_55239,LOYALTY,2
P055240,Passenger_55240,UNACCOMPANIED_MINOR,2
P055241,Passenger_55241,UNACCOMPANIED_MINOR,3
P055242,Passenger_55242,VIP,2
P055243,Passenger_55243,NORMAL,2
P055244,Passenger_55244,VIP,4
P055245,Passenger_55245,LOYALTY,2
P055246,Passenger_55246,NORMAL,2
P055247,Passenger_55247,VIP,1
P055248,Passenger_55248,LOYALTY,3
P055249,Passenger_55249,NORMAL,2
P055250,Passenger_55250,NORMAL,0
P055251,Passenger_55251,LOYALTY,3
P055252,Passenger_55252,NORMAL,4
P055253,Passenger_55253,VIP,2
P055254,Passenger_55254,VIP,1
P055255,Passenger_55255,VIP,1
P055256,Passenger_55256,NORMAL,4
P055257,Passenger_55257,NORMAL,4
P055258,Passenger_55258,LOYALTY,0
P055259,Passenger_55259,LOYALTY,4
P055260,Passenger_55260,NORMAL,4
P055261,Passenger_55261,VIP,3
P055262,Passenger_55262,NORMAL,2
P055263,Passenger_55263,UNACCOMPANIED_MINOR,0
P055264,Passenger_55264,VIP,0
P055265,Passenger_55265,UNACCOMPANIED_MINOR,0
P055266,Passenger_55266,LOYALTY,2
P055267,Passenger_55267,NORMAL,4
P055268,Passenger_55268,UNACCOMPANIED_MINOR,4
P055269,Passenger_55269,NORMAL,3
P055270,Passenger_55270,UNACCOMPANIED_MINOR,3
P055271,Passenger_55271,NORMAL,0
P055272,Passenger_55272,VIP,2
P055273,Passenger_55273,LOYALTY,4
P055274,Passenger_55274,VIP,2
P055275,Passenger_55275,LOYALTY,4
P055276,Passenger_55276,VIP,2
P055277,Passenger_55277,LOYALTY,2
P055278,Passenger_55278,VIP,0
P055279,Passenger_55279,NORMAL,3
P055280,Passenger_55280,VIP,1
P055281,Passenger_55281,UNACCOMPANIED_MINOR,2
P055282,Passenger_55282,UNACCOMPANIED_MINOR,1
P055283,Passenger_55283,NORMAL,0
P055284,Passenger_55284,NORMAL,2
P055285,Passenger_55285,NORMAL,0
P055286,Passenger_55286,UNACCOMPANIED_MINOR,1
P055287,Passenger_55287,VIP,4
P055288,Passenger_55288,NORMAL,2
P055289,Passenger_55289,VIP,0
P055290,Passenger_55290,LOYALTY,1
P055291,Passenger_55291,VIP,2
P055292,Passenger_55292,VIP,1
P055293,Passenger_55293,UNACCOMPANIED_MINOR,4
P055294,Passenger_55294,VIP,2
P055295,Passenger_55295,UNACCOMPANIED_MINOR,0
P055296,Passenger_55296,LOYALTY,0
P055297,Passenger_55297,UNACCOMPANIED_MINOR,0
P055298,Passenger_55298,LOYALTY,0
P055299,Passenger_55299,LOYALTY,2
P055300,Passenger_55300,NORMAL,4
P055301,Passenger_55301,VIP,4
P055302,Passenger_55302,VIP,0
P055303,Passenger_55303,NORMAL,0
P055304,Passenger_55304,NORMAL,0
P055305,Passenger_55305,VIP,0
P055306,Passenger_55306,NORMAL,2
P055307,Passenger_55307,NORMAL,4
P055308,Passenger_55308,LOYALTY,3
P055309,Passenger_55309,NORMAL,3
P055310,Passenger_55310,NORMAL,4
P055311,Passenger_55311,UNACCOMPANIED_MINOR,0
P055312,Passenger_55312,VIP,3
P055313,Passenger_55313,UNACCOMPANIED_MINOR,2
P055314,Passenger_55314,NORMAL,0
P055315,Passenger_55315,NORMAL,4
P055316,Passenger_55316,UNACCOMPANIED_MINOR,4
P055317,Passenger_55317,NORMAL,1
P055318,Passenger_55318,LOYALTY,2
P055319,Passenger_55319,UNACCOMPANIED_MINOR,2
P055320,Passenger_55320,UNACCOMPANIED_MINOR,1
P055321,Passenger_55321,VIP,1
P055322,Passenger_55322,UNACCOMPANIED_MINOR,1
P055323,Passenger_55323,LOYALTY,2
P055324,Passenger_55324,NORMAL,1
P055325,Passenger_55325,UNACCOMPANIED_MINOR,2
P055326,Passenger_55326,UNACCOMPANIED_MINOR,1
P055327,Passenger_55327,VIP,3
P055328,Passenger_55328,VIP,4
P055329,Passenger_55329,NORMAL,2
P055330,Passenger_55330,UNACCOMPANIED_MINOR,0
P055331,Passenger_55331,LOYALTY,0
P055332,Passenger_55332,NORMAL,1
P055333,Passenger_55333,LOYALTY,1
P055334,Passenger_55334,UNACCOMPANIED_MINOR,2
P055335,Passenger_55335,NORMAL,3
P055336,Passenger_55336,VIP,0
P055337,Passenger_55337,VIP,2
P055338,Passenger_55338,LOYALTY,0
P055339,Passenger_55339,NORMAL,4
P055340,Passenger_55340,LOYALTY,1
P055341,Passenger_55341,VIP,2
P055342,Passenger_55342,UNACCOMPANIED_MINOR,1
P055343,Passenger_55343,VIP,2
P055344,Passenger_55344,UNACCOMPANIED_MINOR,1
P055345,Passenger_55345,LOYALTY,1
P055346,Passenger_55346,LOYALTY,2
P055347,Passenger_55347,LOYALTY,4
P055348,Passenger_55348,UNACCOMPANIED_MINOR,0
P055349,Passenger_55349,LOYALTY,2
P055350,Passenger_55350,LOYALTY,4
P055351,Passenger_55351,NORMAL,3
P055352,Passenger_55352,UNACCOMPANIED_MINOR,1
P055353,Passenger_55353,LOYALTY,1
P055354,Passenger_55354,LOYALTY,0
P055355,Passenger_55355,UNACCOMPANIED_MINOR,0
P055356,Passenger_55356,UNACCOMPANIED_MINOR,1
P055357,Passenger_55357,VIP,1
P055358,Passenger_55358,VIP,2
P055359,Passenger_55359,NORMAL,0
P055360,Passenger_55360,LOYALTY,2
P055361,Passenger_55361,UNACCOMPANIED_MINOR,2
P055362,Passenger_55362,LOYALTY,1
P055363,Passenger_55363,VIP,0
P055364,Passenger_55364,VIP,4
P055365,Passenger_55365,VIP,0
P055366,Passenger_55366,UNACCOMPANIED_MINOR,2
P055367,Passenger_55367,LOYALTY,2
P055368,Passenger_55368,UNACCOMPANIED_MINOR,1
P055369,Passenger_55369,LOYALTY,3
P055370,Passenger_55370,NORMAL,0
P055371,Passenger_55371,VIP,4
P055372,Passenger_55372,VIP,0
P055373,Passenger_55373,VIP,0
P055374,Passenger_55374,VIP,2
P055375,Passenger_55375,UNACCOMPANIED_MINOR,1
P055376,Passenger_55376,VIP,4
P055377,Passenger_55377,LOYALTY,4
P055378,Passenger_55378,LOYALTY,0
P055379,Passenger_55379,VIP,0
P055380,Passenger_55380,VIP,4
P055381,Passenger_55381,UNACCOMPANIED_MINOR,4
P055382,Passenger_55382,UNACCOMPANIED_MINOR,3
P055383,Passenger_55383,LOYALTY,3
P055384,Passenger_55384,LOYALTY,4
P055385,Passenger_55385,NORMAL,1
P055386,Passenger_55386,LOYALTY,3
P055387,Passenger_55387,NORMAL,2
P055388,Passenger_55388,VIP,2
P055389,Passenger_55389,VIP,2
P055390,Passenger_55390,VIP,0
P055391,Passenger_55391,LOYALTY,3
P055392,Passenger_55392,LOYALTY,0
P055393,Passenger_55393,VIP,1
P055394,Passenger_55394,UNACCOMPANIED_MINOR,4
P055395,Passenger_55395,VIP,4
P055396,Passenger_55396,NORMAL,1
P055397,Passenger_55397,UNACCOMPANIED_MINOR,3
P055398,Passenger_55398,UNACCOMPANIED_MINOR,1
P055399,Passenger_55399,LOYALTY,4
P055400,Passenger_55400,LOYALTY,4
P055401,Passenger_55401,NORMAL,1
P055402,Passenger_55402,VIP,0
P055403,Passenger_55403,VIP,1
P055404,Passenger_55404,LOYALTY,0
P055405,Passenger_55405,LOYALTY,3
P055406,Passenger_55406,VIP,4
P055407,Passenger_55407,UNACCOMPANIED_MINOR,2
P055408,Passenger_55408,NORMAL,2
P055409,Passenger_55409,NORMAL,4
P055410,Passenger_55410,NORMAL,1
P055411,Passenger_55411,LOYALTY,4
P055412,Passenger_55412,UNACCOMPANIED_MINOR,1
P055413,Passenger_55413,NORMAL,1
P055414,Passenger_55414,UNACCOMPANIED_MINOR,4
P055415,Passenger_55415,LOYALTY,2
P055416,Passenger_55416,LOYALTY,4
P055417,Passenger_55417,VIP,1
P055418,Passenger_55418,UNACCOMPANIED_MINOR,3
P055419,Passenger_55419,UNACCOMPANIED_MINOR,2
P055420,Passenger_55420,UNACCOMPANIED_MINOR,1
P055421,Passenger_55421,VIP,2
P055422,Passenger_55422,NORMAL,0
P055423,Passenger_55423,NORMAL,4
P055424,Passenger_55424,LOYALTY,4
P055425,Passenger_55425,VIP,2
P055426,Passenger_55426,UNACCOMPANIED_MINOR,0
P055427,Passenger_55427,VIP,3
P055428,Passenger_55428,LOYALTY,3
P055429,Passenger_55429,NORMAL,3
P055430,Passenger_55430,NORMAL,2
P055431,Passenger_55431,LOYALTY,1
P055432,Passenger_55432,VIP,4
P055433,Passenger_55433,LOYALTY,0
P055434,Passenger_55434,UNACCOMPANIED_MINOR,0
P055435,Passenger_55435,UNACCOMPANIED_MINOR,3
P055436,Passenger_55436,LOYALTY,3
P055437,Passenger_55437,UNACCOMPANIED_MINOR,0
P055438,Passenger_55438,UNACCOMPANIED_MINOR,4
P055439,Passenger_55439,NORMAL,0
P055440,Passenger_55440,VIP,3
P055441,Passenger_55441,NORMAL,3
P055442,Passenger_55442,NORMAL,2
P055443,Passenger_55443,VIP,3
P055444,Passenger_55444,NORMAL,2
P055445,Passenger_55445,UNACCOMPANIED_MINOR,4
P055446,Passenger_55446,LOYALTY,3
P055447,Passenger_55447,LOYALTY,3
P055448,Passenger_55448,VIP,0
P055449,Passenger_55449,LOYALTY,3
P055450,Passenger_55450,LOYALTY,4
P055451,Passenger_55451,LOYALTY,1
P055452,Passenger_55452,LOYALTY,0
P055453,Passenger_55453,NORMAL,4
P055454,Passenger_55454,UNACCOMPANIED_MINOR,2
P055455,Passenger_55455,UNACCOMPANIED_MINOR,0
P055456,Passenger_55456,LOYALTY,3
P055457,Passenger_55457,VIP,0
P055458,Passenger_55458,NORMAL,2
P055459,Passenger_55459,LOYALTY,1
P055460,Passenger_55460,LOYALTY,3
P055461,Passenger_55461,VIP,4
P055462,Passenger_55462,NORMAL,1
P055463,Passenger_55463,LOYALTY,2
P055464,Passenger_55464,VIP,1
P055465,Passenger_55465,NORMAL,4
P055466,Passenger_55466,NORMAL,4
P055467,Passenger_55467,LOYALTY,0
P055468,Passenger_55468,VIP,1
P055469,Passenger_55469,VIP,0
P055470,Passenger_55470,LOYALTY,3
P055471,Passenger_55471,LOYALTY,2
