pnr_id,passenger_id,flight_id,seat_class
PNR044412,P044412,FL04508,BUSINESS
PNR044413,P044413,FL05555,FIRST
PNR044414,P044414,FL00227,ECONOMY
PNR044415,P044415,FL07961,FIRST
PNR044416,P044416,FL09592,BUSINESS
PNR044417,P044417,FL04282,ECONOMY
PNR044418,P044418,FL03293,BUSINESS
PNR044419,P044419,FL09372,ECONOMY
PNR044420,P044420,FL06149,BUSINESS
PNR044421,P044421,FL05519,BUSINESS
PNR044422,P044422,FL07013,ECONOMY
PNR044423,P044423,FL00163,FIRST
PNR044424,P044424,FL00717,BUSINESS
PNR044425,P044425,FL09604,FIRST
PNR044426,P044426,FL01924,BUSINESS
PNR044427,P044427,FL06172,BUSINESS
PNR044428,P044428,FL05215,BUSINESS
PNR044429,P044429,FL00568,ECONOMY
PNR044430,P044430,FL02247,FIRST
PNR044431,P044431,FL08537,FIRST
PNR044432,P044432,FL00235,ECONOMY
PNR044433,P044433,FL00550,FIRST
PNR044434,P044434,FL04926,FIRST
PNR044435,P044435,FL05014,FIRST
PNR044436,P044436,FL07064,FIRST
PNR044437,P044437,FL02396,FIRST
PNR044438,P044438,FL04388,ECONOMY
PNR044439,P044439,FL03119,BUSINESS
PNR044440,P044440,FL03832,BUSINESS
PNR044441,P044441,FL03277,BUSINESS
PNR044442,P044442,FL00051,ECONOMY
PNR044443,P044443,FL03367,FIRST
PNR044444,P044444,FL02013,ECONOMY
PNR044445,P044445,FL02864,ECONOMY
PNR044446,P044446,FL01021,FIRST
PNR044447,P044447,FL01957,FIRST
PNR044448,P044448,FL06577,FIRST
PNR044449,P044449,FL06732,FIRST
PNR044450,P044450,FL02402,ECONOMY
PNR044451,P044451,FL04240,BUSINESS
PNR044452,P044452,FL04814,BUSINESS
PNR044453,P044453,FL06501,BUSINESS
PNR044454,P044454,FL04859,BUSINESS
PNR044455,P044455,FL00507,FIRST
PNR044456,P044456,FL05503,BUSINESS
PNR044457,P044457,FL06054,BUSINESS
PNR044458,P044458,FL00779,FIRST
PNR044459,P044459,FL05241,ECONOMY
PNR044460,P044460,FL05351,BUSINESS
PNR044461,P044461,FL01628,BUSINESS
PNR044462,P044462,FL03846,FIRST
PNR044463,P044463,FL03745,FIRST
PNR044464,P044464,FL00016,BUSINESS
PNR044465,P044465,FL02157,ECONOMY
PNR044466,P044466,FL01593,FIRST
PNR044467,P044467,FL09810,BUSINESS
PNR044468,P044468,FL05376,FIRST
PNR044469,P044469,FL09874,FIRST
PNR044470,P044470,FL07126,FIRST
PNR044471,P044471,FL07009,BUSINESS
PNR044472,P044472,FL01513,BUSINESS
PNR044473,P044473,FL09942,BUSINESS
PNR044474,P044474,FL07970,ECONOMY
PNR044475,P044475,FL05239,ECONOMY
PNR044476,P044476,FL06030,ECONOMY
PNR044477,P044477,FL04643,FIRST
PNR044478,P044478,FL09299,FIRST
PNR044479,P044479,FL08707,BUSINESS
PNR044480,P044480,FL02982,BUSINESS
PNR044481,P044481,FL06142,FIRST
PNR044482,P044482,FL03768,ECONOMY
PNR044483,P044483,FL04193,BUSINESS
PNR044484,P044484,FL05938,BUSINESS
PNR044485,P044485,FL00844,FIRST
PNR044486,P044486,FL06461,FIRST
PNR044487,P044487,FL00107,BUSINESS
PNR044488,P044488,FL02726,BUSINESS
PNR044489,P044489,FL06978,FIRST
PNR044490,P044490,FL08441,ECONOMY
PNR044491,P044491,FL08659,BUSINESS
PNR044492,P044492,FL06378,BUSINESS
PNR044493,P044493,FL05032,ECONOMY
PNR044494,P044494,FL01101,ECONOMY
PNR044495,P044495,FL06613,FIRST
PNR044496,P044496,FL04862,ECONOMY
PNR044497,P044497,FL00662,BUSINESS
PNR044498,P044498,FL01367,ECONOMY
PNR044499,P044499,FL05575,ECONOMY
PNR044500,P044500,FL06839,FIRST
PNR044501,P044501,FL03235,BUSINESS
PNR044502,P044502,FL00265,ECONOMY
PNR044503,P044503,FL00191,ECONOMY
PNR044504,P044504,FL04177,ECONOMY
PNR044505,P044505,FL09694,BUSINESS
PNR044506,P044506,FL09790,BUSINESS
PNR044507,P044507,FL03353,BUSINESS
PNR044508,P044508,FL08442,ECONOMY
PNR044509,P044509,FL08123,ECONOMY
PNR044510,P044510,FL06321,BUSINESS
PNR044511,P044511,FL00886,ECONOMY
PNR044512,P044512,FL01783,BUSINESS
PNR044513,P044513,FL00427,FIRST
PNR044514,P044514,FL08627,FIRST
PNR044515,P044515,FL02358,BUSINESS
PNR044516,P044516,FL05023,BUSINESS
PNR044517,P044517,FL00043,FIRST
PNR044518,P044518,FL01622,ECONOMY
PNR044519,P044519,FL04048,BUSINESS
PNR044520,P044520,FL04218,ECONOMY
PNR044521,P044521,FL05613,BUSINESS
PNR044522,P044522,FL09883,ECONOMY
PNR044523,P044523,FL06645,FIRST
PNR044524,P044524,FL00224,BUSINESS
PNR044525,P044525,FL05135,BUSINESS
PNR044526,P044526,FL05028,BUSINESS
PNR044527,P044527,FL06818,FIRST
PNR044528,P044528,FL04771,ECONOMY
PNR044529,P044529,FL02017,FIRST
PNR044530,P044530,FL06100,FIRST
PNR044531,P044531,FL08346,BUSINESS
PNR044532,P044532,FL02137,BUSINESS
PNR044533,P044533,FL01171,BUSINESS
PNR044534,P044534,FL02956,BUSINESS
PNR044535,P044535,FL02021,FIRST
PNR044536,P044536,FL09689,FIRST
PNR044537,P044537,FL07363,FIRST
PNR044538,P044538,FL03844,BUSINESS
PNR044539,P044539,FL09119,FIRST
PNR044540,P044540,FL09815,ECONOMY
PNR044541,P044541,FL00805,FIRST
PNR044542,P044542,FL08022,FIRST
PNR044543,P044543,FL02398,FIRST
PNR044544,P044544,FL01872,FIRST
PNR044545,P044545,FL01790,FIRST
PNR044546,P044546,FL03168,BUSINESS
PNR044547,P044547,FL03614,FIRST
PNR044548,P044548,FL01065,BUSINESS
PNR044549,P044549,FL01722,BUSINESS
PNR044550,P044550,FL05918,FIRST
PNR044551,P044551,FL09293,ECONOMY
PNR044552,P044552,FL03006,ECONOMY
PNR044553,P044553,FL05690,FIRST
PNR044554,P044554,FL01365,FIRST
PNR044555,P044555,FL08773,ECONOMY
PNR044556,P044556,FL06798,FIRST
PNR044557,P044557,FL04639,BUSINESS
PNR044558,P044558,FL05801,ECONOMY
PNR044559,P044559,FL00309,BUSINESS
PNR044560,P044560,FL00961,ECONOMY
PNR044561,P044561,FL04410,ECONOMY
PNR044562,P044562,FL06664,ECONOMY
PNR044563,P044563,FL07328,BUSINESS
PNR044564,P044564,FL06641,FIRST
PNR044565,P044565,FL05667,BUSINESS
PNR044566,P044566,FL05245,ECONOMY
PNR044567,P044567,FL02237,ECONOMY
PNR044568,P044568,FL05607,BUSINESS
PNR044569,P044569,FL07779,FIRST
PNR044570,P044570,FL07955,ECONOMY
PNR044571,P044571,FL03519,FIRST
PNR044572,P044572,FL06330,FIRST
PNR044573,P044573,FL02878,ECONOMY
PNR044574,P044574,FL02980,ECONOMY
PNR044575,P044575,FL02348,BUSINESS
PNR044576,P044576,FL02133,BUSINESS
PNR044577,P044577,FL04505,BUSINESS
PNR044578,P044578,FL02434,BUSINESS
PNR044579,P044579,FL05439,BUSINESS
PNR044580,P044580,FL08832,FIRST
PNR044581,P044581,FL04087,FIRST
PNR044582,P044582,FL09271,FIRST
PNR044583,P044583,FL08725,ECONOMY
PNR044584,P044584,FL02416,FIRST
PNR044585,P044585,FL01986,BUSINESS
PNR044586,P044586,FL09154,BUSINESS
PNR044587,P044587,FL00360,ECONOMY
PNR044588,P044588,FL08885,BUSINESS
PNR044589,P044589,FL03780,ECONOMY
PNR044590,P044590,FL05927,FIRST
PNR044591,P044591,FL07002,ECONOMY
PNR044592,P044592,FL00883,BUSINESS
PNR044593,P044593,FL01232,ECONOMY
PNR044594,P044594,FL07222,BUSINESS
PNR044595,P044595,FL00893,FIRST
PNR044596,P044596,FL02817,ECONOMY
PNR044597,P044597,FL04595,ECONOMY
PNR044598,P044598,FL05937,BUSINESS
PNR044599,P044599,FL08807,BUSINESS
PNR044600,P044600,FL06329,ECONOMY
PNR044601,P044601,FL00577,FIRST
PNR044602,P044602,FL05690,FIRST
PNR044603,P044603,FL06043,BUSINESS
PNR044604,P044604,FL01518,BUSINESS
PNR044605,P044605,FL01892,BUSINESS
PNR044606,P044606,FL04842,ECONOMY
PNR044607,P044607,FL02815,FIRST
PNR044608,P044608,FL01965,FIRST
PNR044609,P044609,FL05410,ECONOMY
PNR044610,P044610,FL05657,BUSINESS
PNR044611,P044611,FL07403,BUSINESS
PNR044612,P044612,FL07125,ECONOMY
PNR044613,P044613,FL07891,BUSINESS
PNR044614,P044614,FL08342,FIRST
PNR044615,P044615,FL00763,ECONOMY
PNR044616,P044616,FL07145,BUSINESS
PNR044617,P044617,FL06628,ECONOMY
PNR044618,P044618,FL04656,ECONOMY
PNR044619,P044619,FL05078,BUSINESS
PNR044620,P044620,FL05179,FIRST
PNR044621,P044621,FL05954,BUSINESS
PNR044622,P044622,FL07888,ECONOMY
PNR044623,P044623,FL00297,BUSINESS
PNR044624,P044624,FL00956,ECONOMY
PNR044625,P044625,FL01247,BUSINESS
PNR044626,P044626,FL01075,ECONOMY
PNR044627,P044627,FL07315,BUSINESS
PNR044628,P044628,FL05740,ECONOMY
PNR044629,P044629,FL07557,BUSINESS
PNR044630,P044630,FL06152,ECONOMY
PNR044631,P044631,FL05158,FIRST
PNR044632,P044632,FL08628,FIRST
PNR044633,P044633,FL06430,BUSINESS
PNR044634,P044634,FL07359,BUSINESS
PNR044635,P044635,FL00568,BUSINESS
PNR044636,P044636,FL07183,ECONOMY
PNR044637,P044637,FL04484,FIRST
PNR044638,P044638,FL09974,BUSINESS
PNR044639,P044639,FL08879,FIRST
PNR044640,P044640,FL07447,FIRST
PNR044641,P044641,FL04738,FIRST
PNR044642,P044642,FL03991,ECONOMY
PNR044643,P044643,FL02800,ECONOMY
PNR044644,P044644,FL05439,BUSINESS
PNR044645,P044645,FL03291,BUSINESS
PNR044646,P044646,FL05457,BUSINESS
PNR044647,P044647,FL00403,ECONOMY
PNR044648,P044648,FL03850,BUSINESS
PNR044649,P044649,FL05883,FIRST
PNR044650,P044650,FL03443,ECONOMY
PNR044651,P044651,FL03410,ECONOMY
PNR044652,P044652,FL05869,FIRST
PNR044653,P044653,FL06136,BUSINESS
PNR044654,P044654,FL01051,FIRST
PNR044655,P044655,FL06657,ECONOMY
PNR044656,P044656,FL08629,ECONOMY
PNR044657,P044657,FL09122,ECONOMY
PNR044658,P044658,FL05311,FIRST
PNR044659,P044659,FL09942,ECONOMY
PNR044660,P044660,FL08891,FIRST
PNR044661,P044661,FL09776,ECONOMY
PNR044662,P044662,FL09148,BUSINESS
PNR044663,P044663,FL08701,FIRST
PNR044664,P044664,FL04809,BUSINESS
PNR044665,P044665,FL08196,FIRST
PNR044666,P044666,FL00617,ECONOMY
PNR044667,P044667,FL04207,FIRST
PNR044668,P044668,FL00298,BUSINESS
PNR044669,P044669,FL07616,ECONOMY
PNR044670,P044670,FL06649,BUSINESS
PNR044671,P044671,FL09573,FIRST
PNR044672,P044672,FL04437,FIRST
PNR044673,P044673,FL04305,FIRST
PNR044674,P044674,FL05567,FIRST
PNR044675,P044675,FL05218,ECONOMY
PNR044676,P044676,FL05120,ECONOMY
PNR044677,P044677,FL01573,BUSINESS
PNR044678,P044678,FL00413,FIRST
PNR044679,P044679,FL08711,ECONOMY
PNR044680,P044680,FL07537,BUSINESS
PNR044681,P044681,FL03039,ECONOMY
PNR044682,P044682,FL06547,BUSINESS
PNR044683,P044683,FL09300,ECONOMY
PNR044684,P044684,FL02740,BUSINESS
PNR044685,P044685,FL08561,ECONOMY
PNR044686,P044686,FL01018,ECONOMY
PNR044687,P044687,FL07293,BUSINESS
PNR044688,P044688,FL01857,FIRST
PNR044689,P044689,FL06737,FIRST
PNR044690,P044690,FL01306,FIRST
PNR044691,P044691,FL04701,ECONOMY
PNR044692,P044692,FL04501,FIRST
PNR044693,P044693,FL06504,FIRST
PNR044694,P044694,FL07897,FIRST
PNR044695,P044695,FL01546,FIRST
PNR044696,P044696,FL03486,FIRST
PNR044697,P044697,FL06618,ECONOMY
PNR044698,P044698,FL06494,BUSINESS
PNR044699,P044699,FL08131,FIRST
PNR044700,P044700,FL08633,BUSINESS
PNR044701,P044701,FL00461,ECONOMY
PNR044702,P044702,FL00641,ECONOMY
PNR044703,P044703,FL08980,BUSINESS
PNR044704,P044704,FL00841,BUSINESS
PNR044705,P044705,FL02625,ECONOMY
PNR044706,P044706,FL09211,FIRST
PNR044707,P044707,FL04801,BUSINESS
PNR044708,P044708,FL03121,FIRST
PNR044709,P044709,FL05443,FIRST
PNR044710,P044710,FL07934,BUSINESS
PNR044711,P044711,FL05752,BUSINESS
PNR044712,P044712,FL04969,FIRST
PNR044713,P044713,FL08040,ECONOMY
PNR044714,P044714,FL04056,FIRST
PNR044715,P044715,FL04654,FIRST
PNR044716,P044716,FL06618,FIRST
PNR044717,P044717,FL06825,BUSINESS
PNR044718,P044718,FL05786,BUSINESS
PNR044719,P044719,FL02606,ECONOMY
PNR044720,P044720,FL01655,ECONOMY
PNR044721,P044721,FL05441,BUSINESS
PNR044722,P044722,FL06101,FIRST
PNR044723,P044723,FL00546,ECONOMY
PNR044724,P044724,FL08904,BUSINESS
PNR044725,P044725,FL06600,BUSINESS
PNR044726,P044726,FL05609,FIRST
PNR044727,P044727,FL05590,FIRST
PNR044728,P044728,FL05045,BUSINESS
PNR044729,P044729,FL04045,BUSINESS
PNR044730,P044730,FL04212,FIRST
PNR044731,P044731,FL05339,FIRST
PNR044732,P044732,FL07301,BUSINESS
PNR044733,P044733,FL00740,ECONOMY
PNR044734,P044734,FL07635,ECONOMY
PNR044735,P044735,FL07765,ECONOMY
PNR044736,P044736,FL07126,FIRST
PNR044737,P044737,FL04607,FIRST
PNR044738,P044738,FL00045,ECONOMY
PNR044739,P044739,FL00973,FIRST
PNR044740,P044740,FL06191,ECONOMY
PNR044741,P044741,FL02140,BUSINESS
PNR044742,P044742,FL02543,FIRST
PNR044743,P044743,FL09614,BUSINESS
PNR044744,P044744,FL09080,BUSINESS
PNR044745,P044745,FL04423,ECONOMY
PNR044746,P044746,FL04548,BUSINESS
PNR044747,P044747,FL09302,ECONOMY
PNR044748,P044748,FL07569,BUSINESS
PNR044749,P044749,FL01899,BUSINESS
PNR044750,P044750,FL07588,BUSINESS
PNR044751,P044751,FL07391,FIRST
PNR044752,P044752,FL05583,FIRST
PNR044753,P044753,FL00321,FIRST
PNR044754,P044754,FL06491,FIRST
PNR044755,P044755,FL09442,ECONOMY
PNR044756,P044756,FL06183,FIRST
PNR044757,P044757,FL09255,BUSINESS
PNR044758,P044758,FL05019,FIRST
PNR044759,P044759,FL09286,ECONOMY
PNR044760,P044760,FL07571,ECONOMY
PNR044761,P044761,FL03278,FIRST
PNR044762,P044762,FL00474,FIRST
PNR044763,P044763,FL04795,FIRST
PNR044764,P044764,FL04097,FIRST
PNR044765,P044765,FL07788,ECONOMY
PNR044766,P044766,FL04270,ECONOMY
PNR044767,P044767,FL01236,BUSINESS
PNR044768,P044768,FL01710,ECONOMY
PNR044769,P044769,FL02164,FIRST
PNR044770,P044770,FL02834,ECONOMY
PNR044771,P044771,FL04741,ECONOMY
PNR044772,P044772,FL07751,BUSINESS
PNR044773,P044773,FL00262,FIRST
PNR044774,P044774,FL00799,FIRST
PNR044775,P044775,FL03170,BUSINESS
PNR044776,P044776,FL01873,BUSINESS
PNR044777,P044777,FL08741,FIRST
PNR044778,P044778,FL06790,FIRST
PNR044779,P044779,FL04917,BUSINESS
PNR044780,P044780,FL09710,FIRST
PNR044781,P044781,FL09833,FIRST
PNR044782,P044782,FL00636,BUSINESS
PNR044783,P044783,FL07090,ECONOMY
PNR044784,P044784,FL07165,ECONOMY
PNR044785,P044785,FL01277,ECONOMY
PNR044786,P044786,FL07004,BUSINESS
PNR044787,P044787,FL03243,BUSINESS
PNR044788,P044788,FL00963,FIRST
PNR044789,P044789,FL08864,FIRST
PNR044790,P044790,FL07294,FIRST
PNR044791,P044791,FL00478,ECONOMY
PNR044792,P044792,FL04047,FIRST
PNR044793,P044793,FL05618,FIRST
PNR044794,P044794,FL03319,FIRST
PNR044795,P044795,FL00752,FIRST
PNR044796,P044796,FL09678,ECONOMY
PNR044797,P044797,FL00721,ECONOMY
PNR044798,P044798,FL05041,ECONOMY
PNR044799,P044799,FL05834,FIRST
PNR044800,P044800,FL00386,FIRST
PNR044801,P044801,FL03694,BUSINESS
PNR044802,P044802,FL02824,BUSINESS
PNR044803,P044803,FL02076,FIRST
PNR044804,P044804,FL08186,FIRST
PNR044805,P044805,FL06814,FIRST
PNR044806,P044806,FL07332,ECONOMY
PNR044807,P044807,FL05959,ECONOMY
PNR044808,P044808,FL06967,FIRST
PNR044809,P044809,FL04863,FIRST
PNR044810,P044810,FL06915,ECONOMY
PNR044811,P044811,FL06675,FIRST
PNR044812,P044812,FL09176,FIRST
PNR044813,P044813,FL06390,ECONOMY
PNR044814,P044814,FL07757,BUSINESS
PNR044815,P044815,FL04546,FIRST
PNR044816,P044816,FL00640,FIRST
PNR044817,P044817,FL01428,BUSINESS
PNR044818,P044818,FL01734,FIRST
PNR044819,P044819,FL08512,FIRST
PNR044820,P044820,FL09614,ECONOMY
PNR044821,P044821,FL00535,FIRST
PNR044822,P044822,FL03576,FIRST
PNR044823,P044823,FL00527,BUSINESS
PNR044824,P044824,FL04118,ECONOMY
PNR044825,P044825,FL07530,FIRST
PNR044826,P044826,FL01416,FIRST
PNR044827,P044827,FL03876,ECONOMY
PNR044828,P044828,FL05960,BUSINESS
PNR044829,P044829,FL08405,ECONOMY
PNR044830,P044830,FL09112,ECONOMY
PNR044831,P044831,FL09082,FIRST
PNR044832,P044832,FL09144,ECONOMY
PNR044833,P044833,FL07704,BUSINESS
PNR044834,P044834,FL04666,FIRST
PNR044835,P044835,FL04062,ECONOMY
PNR044836,P044836,FL03799,BUSINESS
PNR044837,P044837,FL00808,FIRST
PNR044838,P044838,FL02999,BUSINESS
PNR044839,P044839,FL03030,BUSINESS
PNR044840,P044840,FL06082,FIRST
PNR044841,P044841,FL05897,ECONOMY
PNR044842,P044842,FL08616,BUSINESS
PNR044843,P044843,FL00249,FIRST
PNR044844,P044844,FL05473,ECONOMY
PNR044845,P044845,FL02739,ECONOMY
PNR044846,P044846,FL09819,FIRST
PNR044847,P044847,FL06604,ECONOMY
PNR044848,P044848,FL02335,FIRST
PNR044849,P044849,FL09780,BUSINESS
PNR044850,P044850,FL04803,ECONOMY
PNR044851,P044851,FL00388,BUSINESS
PNR044852,P044852,FL02962,FIRST
PNR044853,P044853,FL01380,ECONOMY
PNR044854,P044854,FL05034,FIRST
PNR044855,P044855,FL06146,FIRST
PNR044856,P044856,FL07995,BUSINESS
PNR044857,P044857,FL00155,ECONOMY
PNR044858,P044858,FL02206,ECONOMY
PNR044859,P044859,FL09611,ECONOMY
PNR044860,P044860,FL00357,ECONOMY
PNR044861,P044861,FL07585,FIRST
PNR044862,P044862,FL01819,ECONOMY
PNR044863,P044863,FL07134,ECONOMY
PNR044864,P044864,FL02510,BUSINESS
PNR044865,P044865,FL09451,ECONOMY
PNR044866,P044866,FL03653,ECONOMY
PNR044867,P044867,FL03625,BUSINESS
PNR044868,P044868,FL04399,ECONOMY
PNR044869,P044869,FL02673,ECONOMY
PNR044870,P044870,FL08741,BUSINESS
PNR044871,P044871,FL09597,BUSINESS
PNR044872,P044872,FL03361,BUSINESS
PNR044873,P044873,FL02977,BUSINESS
PNR044874,P044874,FL00316,FIRST
PNR044875,P044875,FL09931,FIRST
PNR044876,P044876,FL04369,ECONOMY
PNR044877,P044877,FL00189,ECONOMY
PNR044878,P044878,FL02372,ECONOMY
PNR044879,P044879,FL02647,FIRST
PNR044880,P044880,FL06254,FIRST
PNR044881,P044881,FL04785,BUSINESS
PNR044882,P044882,FL08910,ECONOMY
PNR044883,P044883,FL04608,BUSINESS
PNR044884,P044884,FL03873,ECONOMY
PNR044885,P044885,FL05428,ECONOMY
PNR044886,P044886,FL09090,ECONOMY
PNR044887,P044887,FL00622,BUSINESS
PNR044888,P044888,FL00805,ECONOMY
PNR044889,P044889,FL09431,BUSINESS
PNR044890,P044890,FL07278,ECONOMY
PNR044891,P044891,FL08853,BUSINESS
PNR044892,P044892,FL04721,FIRST
PNR044893,P044893,FL07160,FIRST
PNR044894,P044894,FL00371,ECONOMY
PNR044895,P044895,FL03033,BUSINESS
PNR044896,P044896,FL09595,FIRST
PNR044897,P044897,FL06325,BUSINESS
PNR044898,P044898,FL08549,BUSINESS
PNR044899,P044899,FL04443,FIRST
PNR044900,P044900,FL06761,FIRST
PNR044901,P044901,FL04898,ECONOMY
PNR044902,P044902,FL07678,ECONOMY
PNR044903,P044903,FL05743,FIRST
PNR044904,P044904,FL04532,BUSINESS
PNR044905,P044905,FL02931,BUSINESS
PNR044906,P044906,FL08809,FIRST
PNR044907,P044907,FL04582,ECONOMY
PNR044908,P044908,FL03362,BUSINESS
PNR044909,P044909,FL02444,BUSINESS
PNR044910,P044910,FL03431,ECONOMY
PNR044911,P044911,FL07427,BUSINESS
PNR044912,P044912,FL03664,ECONOMY
PNR044913,P044913,FL04159,ECONOMY
PNR044914,P044914,FL02412,ECONOMY
PNR044915,P044915,FL03769,BUSINESS
PNR044916,P044916,FL00892,FIRST
PNR044917,P044917,FL03388,BUSINESS
PNR044918,P044918,FL05505,FIRST
PNR044919,P044919,FL05351,FIRST
PNR044920,P044920,FL03405,BUSINESS
PNR044921,P044921,FL09026,FIRST
PNR044922,P044922,FL06011,FIRST
PNR044923,P044923,FL04493,ECONOMY
PNR044924,P044924,FL01431,FIRST
PNR044925,P044925,FL06755,FIRST
PNR044926,P044926,FL05642,ECONOMY
PNR044927,P044927,FL03844,FIRST
PNR044928,P044928,FL00587,ECONOMY
PNR044929,P044929,FL05686,ECONOMY
PNR044930,P044930,FL04341,ECONOMY
PNR044931,P044931,FL00255,BUSINESS
PNR044932,P044932,FL07036,ECONOMY
PNR044933,P044933,FL00351,BUSINESS
PNR044934,P044934,FL04588,BUSINESS
PNR044935,P044935,FL09020,ECONOMY
PNR044936,P044936,FL05507,ECONOMY
PNR044937,P044937,FL08512,ECONOMY
PNR044938,P044938,FL00961,FIRST
PNR044939,P044939,FL04540,BUSINESS
PNR044940,P044940,FL07721,BUSINESS
PNR044941,P044941,FL06674,BUSINESS
PNR044942,P044942,FL07831,FIRST
PNR044943,P044943,FL05608,ECONOMY
PNR044944,P044944,FL06401,ECONOMY
PNR044945,P044945,FL08782,BUSINESS
PNR044946,P044946,FL03919,BUSINESS
PNR044947,P044947,FL03120,ECONOMY
PNR044948,P044948,FL00301,FIRST
PNR044949,P044949,FL02840,FIRST
PNR044950,P044950,FL04813,FIRST
PNR044951,P044951,FL09586,BUSINESS
PNR044952,P044952,FL00291,ECONOMY
PNR044953,P044953,FL02896,FIRST
PNR044954,P044954,FL00358,ECONOMY
PNR044955,P044955,FL08762,BUSINESS
PNR044956,P044956,FL02996,FIRST
PNR044957,P044957,FL05347,FIRST
PNR044958,P044958,FL01837,FIRST
PNR044959,P044959,FL07885,BUSINESS
PNR044960,P044960,FL03063,FIRST
PNR044961,P044961,FL03717,BUSINESS
PNR044962,P044962,FL03580,ECONOMY
PNR044963,P044963,FL02130,ECONOMY
PNR044964,P044964,FL05395,FIRST
PNR044965,P044965,FL04138,ECONOMY
PNR044966,P044966,FL00263,ECONOMY
PNR044967,P044967,FL05196,FIRST
PNR044968,P044968,FL07437,BUSINESS
PNR044969,P044969,FL09404,BUSINESS
PNR044970,P044970,FL01507,BUSINESS
PNR044971,P044971,FL00948,ECONOMY
PNR044972,P044972,FL01617,ECONOMY
PNR044973,P044973,FL07915,ECONOMY
PNR044974,P044974,FL01200,BUSINESS
PNR044975,P044975,FL04784,BUSINESS
PNR044976,P044976,FL02383,ECONOMY
PNR044977,P044977,FL06080,FIRST
PNR044978,P044978,FL00765,ECONOMY
PNR044979,P044979,FL03395,FIRST
PNR044980,P044980,FL01789,FIRST
PNR044981,P044981,FL08260,ECONOMY
PNR044982,P044982,FL09102,ECONOMY
PNR044983,P044983,FL01023,FIRST
PNR044984,P044984,FL09488,FIRST
PNR044985,P044985,FL07169,ECONOMY
PNR044986,P044986,FL07951,ECONOMY
PNR044987,P044987,FL06709,BUSINESS
PNR044988,P044988,FL02579,BUSINESS
PNR044989,P044989,FL01943,ECONOMY
PNR044990,P044990,FL04203,FIRST
PNR044991,P044991,FL09294,ECONOMY
PNR044992,P044992,FL05332,FIRST
PNR044993,P044993,FL09594,FIRST
PNR044994,P044994,FL01985,FIRST
PNR044995,P044995,FL06313,BUSINESS
PNR044996,P044996,FL00313,FIRST
PNR044997,P044997,FL06060,ECONOMY
PNR044998,P044998,FL04615,BUSINESS
PNR044999,P044999,FL00718,BUSINESS
PNR045000,P045000,FL04974,ECONOMY
PNR045001,P045001,FL04584,BUSINESS
PNR045002,P045002,FL05859,BUSINESS
PNR045003,P045003,FL04917,ECONOMY
PNR045004,P045004,FL03966,BUSINESS
PNR045005,P045005,FL06780,BUSINESS
PNR045006,P045006,FL07406,ECONOMY
PNR045007,P045007,FL00656,BUSINESS
PNR045008,P045008,FL09971,ECONOMY
PNR045009,P045009,FL09411,FIRST
PNR045010,P045010,FL04312,FIRST
PNR045011,P045011,FL07613,ECONOMY
PNR045012,P045012,FL00194,ECONOMY
PNR045013,P045013,FL03787,FIRST
PNR045014,P045014,FL06655,FIRST
PNR045015,P045015,FL06090,ECONOMY
PNR045016,P045016,FL00352,ECONOMY
PNR045017,P045017,FL02400,FIRST
PNR045018,P045018,FL01121,ECONOMY
PNR045019,P045019,FL08539,ECONOMY
PNR045020,P045020,FL01536,ECONOMY
PNR045021,P045021,FL05317,BUSINESS
PNR045022,P045022,FL04190,FIRST
PNR045023,P045023,FL00376,FIRST
PNR045024,P045024,FL03617,BUSINESS
PNR045025,P045025,FL07756,BUSINESS
PNR045026,P045026,FL05240,ECONOMY
PNR045027,P045027,FL07778,BUSINESS
PNR045028,P045028,FL09879,FIRST
PNR045029,P045029,FL02109,FIRST
PNR045030,P045030,FL00876,ECONOMY
PNR045031,P045031,FL07586,FIRST
PNR045032,P045032,FL05882,BUSINESS
PNR045033,P045033,FL08575,ECONOMY
PNR045034,P045034,FL06366,BUSINESS
PNR045035,P045035,FL06494,FIRST
PNR045036,P045036,FL04324,FIRST
PNR045037,P045037,FL09258,ECONOMY
PNR045038,P045038,FL06451,ECONOMY
PNR045039,P045039,FL06744,ECONOMY
PNR045040,P045040,FL04448,BUSINESS
PNR045041,P045041,FL00216,ECONOMY
PNR045042,P045042,FL07520,BUSINESS
PNR045043,P045043,FL06844,FIRST
PNR045044,P045044,FL02354,BUSINESS
PNR045045,P045045,FL03593,BUSINESS
PNR045046,P045046,FL04311,BUSINESS
PNR045047,P045047,FL00151,FIRST
PNR045048,P045048,FL01521,BUSINESS
PNR045049,P045049,FL06088,FIRST
PNR045050,P045050,FL00911,FIRST
PNR045051,P045051,FL01228,BUSINESS
PNR045052,P045052,FL05218,BUSINESS
PNR045053,P045053,FL07291,BUSINESS
PNR045054,P045054,FL05683,FIRST
PNR045055,P045055,FL02957,BUSINESS
PNR045056,P045056,FL08288,FIRST
PNR045057,P045057,FL06355,BUSINESS
PNR045058,P045058,FL09125,ECONOMY
PNR045059,P045059,FL01839,FIRST
PNR045060,P045060,FL04497,FIRST
PNR045061,P045061,FL07819,ECONOMY
PNR045062,P045062,FL03471,FIRST
PNR045063,P045063,FL07489,BUSINESS
PNR045064,P045064,FL09813,ECONOMY
PNR045065,P045065,FL05206,FIRST
PNR045066,P045066,FL09021,ECONOMY
PNR045067,P045067,FL08692,ECONOMY
